day,site,new_customer,platform,visits,distinct_sessions,orders,gross_sales,bounces,add_to_cart,product_page_views,search_page_views,conversion_rate,bounce_rate,add_to_cart_rate
1/28/2013 0:00,Sortly,1,Android,11,7,3,259,4,5,12,24,0.272727273,0.363636364,0.454545455
1/28/2013 0:00,Pinnacle,0,Macintosh,62,48,6,2208,19,14,131,254,0.096774194,0.306451613,0.225806452
1/28/2013 0:00,Sortly,1,Other,23,18,11,1268,3,15,70,73,0.47826087,0.130434783,0.652173913
1/28/2013 0:00,Sortly,1,Macintosh,0,0,0,,0,0,0,0, , , 
1/28/2013 0:00,Pinnacle,1,iPad,3,1,1,372,1,1,6,16,0.333333333,0.333333333,0.333333333
1/28/2013 0:00,Sortly,0,iPad,1,1,0,45,0,1,6,4,0,0,1
1/28/2013 0:00,Acme,1,Linux,3,2,2,241,1,2,10,20,0.666666667,0.333333333,0.666666667
1/28/2013 0:00,Pinnacle,0,iPhone,8,6,1,239,2,1,8,10,0.125,0.25,0.125
1/28/2013 0:00,Acme,,Macintosh,26298,18893,0,,12653,1167,44641,101977,0,0.48113925,0.044375998
1/28/2013 0:00,Widgetry,,iPhone,3822,2950,0,,43,352,23971,35734,0,0.011250654,0.092098378
1/28/2013 0:00,Sortly,0,Android,71,56,4,317,19,13,77,122,0.056338028,0.267605634,0.183098592
1/28/2013 0:00,Acme,0,Macintosh,7474,4772,1013,167476,2279,1735,22586,44560,0.135536527,0.304923736,0.232138079
1/28/2013 0:00,Sortly,,Windows,0,0,0,,0,0,0,0, , , 
1/28/2013 0:00,Widgetry,1,iPhone,15,14,15,1953,0,15,182,179,1,0,1
1/28/2013 0:00,Sortly,0,Windows,1,0,0,18,0,0,1,2,0,0,0
1/28/2013 0:00,Pinnacle,1,iPhone,1,0,0,49,0,0,1,0,0,0,0
1/28/2013 0:00,Pinnacle,,Macintosh,668,528,0,,365,17,828,1274,0,0.546407186,0.025449102
1/28/2013 0:00,Acme,0,BlackBerry,9,7,0,,2,1,8,20,0,0.222222222,0.111111111
1/28/2013 0:00,Sortly,1,iPhone,28,21,10,952,9,13,38,37,0.357142857,0.321428571,0.464285714
1/28/2013 0:00,Acme,1,Macintosh,362,209,208,26839,60,240,1455,2545,0.574585635,0.165745856,0.662983425
1/28/2013 0:00,Pinnacle,,Windows,1107,958,0,,552,21,1293,2185,0,0.498644986,0.01897019
1/28/2013 0:00,Sortly,1,Windows,0,0,0,,0,0,0,0, , , 
1/28/2013 0:00,Botly,1,Android,6,6,6,653,0,6,0,0,1,0,1
1/28/2013 0:00,Botly,0,Android,19,18,19,2438,0,19,4,7,1,0,1
1/28/2013 0:00,Acme,0,iPhone,532,430,40,5269,102,93,861,1277,0.07518797,0.191729323,0.17481203
1/28/2013 0:00,Botly,,Android,902,729,0,,397,82,685,1614,0,0.440133038,0.090909091
1/28/2013 0:00,Acme,1,Android,19,12,11,1165,3,13,57,87,0.578947368,0.157894737,0.684210526
1/28/2013 0:00,Acme,0,Linux,44,29,7,893,8,13,166,276,0.159090909,0.181818182,0.295454545
1/28/2013 0:00,Pinnacle,1,Windows,7,4,3,888,1,4,10,18,0.428571429,0.142857143,0.571428571
1/28/2013 0:00,Pinnacle,,Other,172,127,0,,145,0,25,292,0,0.843023256,0
1/28/2013 0:00,Pinnacle,1,Other,0,0,0,3,0,0,0,0, , , 
1/28/2013 0:00,Sortly,,Android,446,348,0,,209,18,718,1286,0,0.468609865,0.040358744
1/28/2013 0:00,Pinnacle,0,Windows,71,60,8,2263,17,19,184,313,0.112676056,0.23943662,0.267605634
1/28/2013 0:00,Sortly,0,Macintosh,0,0,0,,0,0,0,0, , , 
1/28/2013 0:00,Acme,0,Windows,11477,7825,1819,268084,1820,3243,38151,78813,0.158490895,0.158578026,0.28256513
1/28/2013 0:00,Sortly,,Other,3297,2787,0,,1962,110,4448,6729,0,0.595086442,0.033363664
1/28/2013 0:00,Acme,,Windows,65859,52579,0,,27975,2470,112617,275282,0,0.424771102,0.037504365
1/28/2013 0:00,Acme,,Android,4621,3995,0,,1691,102,5014,11999,0,0.365938109,0.022073144
1/29/2013 0:00,Acme,1,iPad,140,83,80,9461,19,94,553,780,0.571428571,0.135714286,0.671428571
1/29/2013 0:00,Acme,1,Android,19,14,12,1375,2,14,66,112,0.631578947,0.105263158,0.736842105
1/29/2013 0:00,Acme,,Windows,60124,48168,0,,25665,2318,105452,254370,0,0.426867807,0.038553656
1/29/2013 0:00,Sortly,,Linux,0,0,0,,0,0,0,0, , , 
1/29/2013 0:00,Pinnacle,,iPad,340,277,0,,158,11,417,632,0,0.464705882,0.032352941
1/29/2013 0:00,Sortly,0,iPad,1,0,0,18,0,0,1,2,0,0,0
1/29/2013 0:00,Pinnacle,1,Macintosh,5,3,2,578,1,3,11,16,0.4,0.2,0.6
1/29/2013 0:00,Widgetry,0,iPhone,119,114,119,15308,0,119,1582,1475,1,0,1
1/29/2013 0:00,Pinnacle,,Macintosh,595,463,0,,312,16,732,1188,0,0.524369748,0.026890756
1/29/2013 0:00,Acme,,,63,62,0,,63,0,26,15,0,1,0
1/29/2013 0:00,Pinnacle,1,Windows,9,5,4,994,1,5,18,28,0.444444444,0.111111111,0.555555556
1/29/2013 0:00,Sortly,,Macintosh,1,0,0,,1,0,0,0,0,1,0
1/29/2013 0:00,Sortly,,Android,408,316,0,,204,18,659,1114,0,0.5,0.044117647
1/29/2013 0:00,Botly,,Android,897,731,0,,395,78,739,1710,0,0.440356745,0.086956522
1/29/2013 0:00,Pinnacle,,SymbianOS,0,0,0,,0,0,0,1, , , 
1/29/2013 0:00,Sortly,,iPad,3,2,0,,2,0,4,2,0,0.666666667,0
1/29/2013 0:00,Pinnacle,,Linux,7,6,0,,5,0,5,9,0,0.714285714,0
1/29/2013 0:00,Acme,,Macintosh,23589,16996,0,,11585,1057,39686,90889,0,0.491118742,0.044809021
1/29/2013 0:00,Sortly,0,Macintosh,1,0,0,43,0,0,2,2,0,0,0
1/29/2013 0:00,Sortly,,Windows,1,0,0,,0,0,1,2,0,0,0
1/29/2013 0:00,Pinnacle,,iPhone,265,229,0,,150,5,270,262,0,0.566037736,0.018867925
1/29/2013 0:00,Acme,1,iPhone,19,16,12,1210,1,14,46,62,0.631578947,0.052631579,0.736842105
1/29/2013 0:00,Acme,1,Macintosh,325,191,190,23651,51,221,1282,2257,0.584615385,0.156923077,0.68
1/29/2013 0:00,Acme,,iPad,12558,9987,0,,4450,591,21723,41981,0,0.354355789,0.047061634
1/29/2013 0:00,Pinnacle,1,iPhone,2,0,1,135,1,1,2,1,0.5,0.5,0.5
1/29/2013 0:00,Acme,0,Other,48,34,5,741,7,13,178,349,0.104166667,0.145833333,0.270833333
1/29/2013 0:00,Acme,0,iPhone,464,378,43,4980,93,91,705,911,0.092672414,0.200431034,0.19612069
1/29/2013 0:00,Acme,1,BlackBerry,1,0,0,30,0,0,1,4,0,0,0
1/29/2013 0:00,Sortly,,Other,3058,2579,0,,1822,106,4106,6292,0,0.595814258,0.034663179
1/29/2013 0:00,Botly,0,Android,19,18,19,2333,0,19,4,5,1,0,1
1/29/2013 0:00,Acme,1,Windows,893,521,522,59462,139,604,3388,6236,0.584546473,0.155655095,0.676371781
1/29/2013 0:00,Pinnacle,0,Android,2,1,0,12,0,0,4,7,0,0,0
1/29/2013 0:00,Acme,0,Android,240,176,23,2687,53,56,639,1297,0.095833333,0.220833333,0.233333333
1/29/2013 0:00,Acme,0,Linux,46,29,6,776,7,12,140,235,0.130434783,0.152173913,0.260869565
1/29/2013 0:00,Tabular,1,iPad,11,11,11,1855,0,11,0,0,1,0,1
1/29/2013 0:00,Sortly,0,iPhone,340,272,30,3437,101,76,389,410,0.088235294,0.297058824,0.223529412
1/29/2013 0:00,Acme,0,BlackBerry,10,7,0,23,3,1,13,18,0,0.3,0.1
1/29/2013 0:00,Acme,,Linux,1133,1053,0,,927,11,1257,1829,0,0.818181818,0.009708738
1/29/2013 0:00,Pinnacle,0,Macintosh,64,50,8,2742,18,17,129,237,0.125,0.28125,0.265625
1/29/2013 0:00,Acme,1,Linux,6,3,3,284,1,4,13,28,0.5,0.166666667,0.666666667
1/29/2013 0:00,Sortly,1,Android,10,7,3,243,3,4,11,15,0.3,0.3,0.4
1/29/2013 0:00,Tabular,,iPad,2553,2124,0,,379,289,1,2,0,0.148452801,0.113200157
1/29/2013 0:00,Sortly,1,iPad,0,0,0,,0,0,0,0, , , 
1/29/2013 0:00,Acme,0,Windows,10645,7162,1725,250697,1745,3089,35544,72452,0.16204791,0.163926726,0.290183185
1/29/2013 0:00,Pinnacle,0,iPad,23,19,2,558,6,6,56,80,0.086956522,0.260869565,0.260869565
1/29/2013 0:00,Pinnacle,0,Windows,73,59,8,2318,16,18,195,353,0.109589041,0.219178082,0.246575342
1/29/2013 0:00,Botly,1,Android,5,4,5,493,0,5,0,0,1,0,1
1/29/2013 0:00,Sortly,0,Other,147,123,25,3423,41,52,382,439,0.170068027,0.278911565,0.353741497
1/29/2013 0:00,Pinnacle,1,iPad,2,1,1,288,0,1,4,7,0.5,0,0.5
1/29/2013 0:00,Widgetry,1,iPhone,12,11,12,1586,0,12,125,134,1,0,1
1/29/2013 0:00,Pinnacle,,Android,84,66,0,,48,1,96,137,0,0.571428571,0.011904762
1/29/2013 0:00,Pinnacle,0,Other,1,0,0,24,0,0,1,2,0,0,0
1/29/2013 0:00,Acme,,Other,4825,4131,0,,4129,13,2576,5392,0,0.855751295,0.002694301
1/29/2013 0:00,Pinnacle,,Windows,1037,874,0,,512,28,1271,2119,0,0.493731919,0.027000964
1/29/2013 0:00,Acme,,Android,4184,3639,0,,1535,100,4536,10734,0,0.366873805,0.023900574
1/29/2013 0:00,Pinnacle,,BlackBerry,5,3,0,,3,0,5,5,0,0.6,0
1/29/2013 0:00,Widgetry,,iPhone,4263,3323,0,,57,352,24990,39588,0,0.013370866,0.082570959
1/29/2013 0:00,Sortly,0,Android,67,49,4,362,23,14,80,105,0.059701493,0.343283582,0.208955224
1/29/2013 0:00,Acme,0,Macintosh,6895,4366,977,160729,2165,1642,21128,41115,0.141696882,0.313995649,0.238143582
1/29/2013 0:00,Acme,,SymbianOS,3,2,0,,2,0,2,4,0,0.666666667,0
1/29/2013 0:00,Sortly,0,Windows,1,1,1,53,0,1,1,1,1,0,1
1/29/2013 0:00,Tabular,0,iPad,121,115,121,20169,0,121,0,0,1,0,1
1/29/2013 0:00,Sortly,,iPhone,2352,2034,0,,1089,97,3199,4609,0,0.463010204,0.041241497
1/29/2013 0:00,Pinnacle,1,Android,1,0,0,65,0,0,1,0,0,0,0
1/29/2013 0:00,Acme,,iPhone,5641,5320,0,,2218,121,4576,7604,0,0.393192696,0.021450098
1/29/2013 0:00,Pinnacle,0,iPhone,10,7,1,180,3,2,10,17,0.1,0.3,0.2
1/29/2013 0:00,Acme,1,Other,6,4,3,302,1,4,21,51,0.5,0.166666667,0.666666667
1/29/2013 0:00,Pinnacle,,Other,141,103,0,,114,0,26,190,0,0.808510638,0
1/29/2013 0:00,Sortly,1,iPhone,29,22,11,1062,8,14,49,62,0.379310345,0.275862069,0.482758621
1/29/2013 0:00,Acme,,BlackBerry,120,101,0,,67,2,117,177,0,0.558333333,0.016666667
1/29/2013 0:00,Sortly,1,Other,22,18,10,984,3,12,50,51,0.454545455,0.136363636,0.545454545
1/29/2013 0:00,Acme,0,iPad,1953,1367,350,54896,370,642,6963,11050,0.17921147,0.189452125,0.328725038
1/29/2013 0:00,Pinnacle,,,1,0,0,,1,0,0,0,0,1,0
1/30/2013 0:00,Pinnacle,1,iPad,2,1,1,158,1,1,4,6,0.5,0.5,0.5
1/30/2013 0:00,Pinnacle,1,Windows,8,4,3,978,2,4,19,27,0.375,0.25,0.5
1/30/2013 0:00,Acme,1,iPad,134,79,76,9190,21,90,518,800,0.567164179,0.156716418,0.671641791
1/30/2013 0:00,Widgetry,0,iPhone,124,119,124,16640,0,124,1592,1468,1,0,1
1/30/2013 0:00,Acme,0,Other,43,32,7,856,7,12,166,333,0.162790698,0.162790698,0.279069767
1/30/2013 0:00,Tabular,1,iPad,12,11,12,1971,0,12,0,0,1,0,1
1/30/2013 0:00,Acme,,Linux,1053,972,0,,853,8,2345,1766,0,0.810066477,0.007597341
1/30/2013 0:00,Acme,,iPhone,5454,5169,0,,2083,122,4638,7677,0,0.381921525,0.022368904
1/30/2013 0:00,Acme,,SymbianOS,5,4,0,,3,0,2,6,0,0.6,0
1/30/2013 0:00,Pinnacle,1,iPhone,2,1,1,178,0,1,4,3,0.5,0,0.5
1/30/2013 0:00,Pinnacle,,Other,167,134,0,,139,0,60,292,0,0.832335329,0
1/30/2013 0:00,Sortly,,iPhone,2264,1976,0,,1021,103,3279,4615,0,0.450971731,0.0454947
1/30/2013 0:00,Acme,0,BlackBerry,9,6,1,75,2,2,13,17,0.111111111,0.222222222,0.222222222
1/30/2013 0:00,Acme,1,BlackBerry,0,0,0,,0,0,0,0, , , 
1/30/2013 0:00,Sortly,,Other,3175,2673,0,,1904,110,4173,6254,0,0.599685039,0.034645669
1/30/2013 0:00,Sortly,0,Android,65,49,4,393,20,16,77,108,0.061538462,0.307692308,0.246153846
1/30/2013 0:00,Sortly,,Windows,1,0,0,,0,0,1,0,0,0,0
1/30/2013 0:00,Acme,,Macintosh,23324,16827,0,,11335,1034,39111,91119,0,0.485980106,0.044332019
1/30/2013 0:00,Acme,0,Android,212,155,20,2653,43,49,539,1099,0.094339623,0.202830189,0.231132075
1/30/2013 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0, , , 
1/30/2013 0:00,Sortly,,Macintosh,1,0,0,,0,0,0,0,0,0,0
1/30/2013 0:00,Sortly,,BlackBerry,0,0,0,,0,0,0,0, , , 
1/30/2013 0:00,Pinnacle,0,Linux,1,0,0,31,0,0,1,3,0,0,0
1/30/2013 0:00,Sortly,0,Other,155,129,30,3519,39,59,394,470,0.193548387,0.251612903,0.380645161
1/30/2013 0:00,Tabular,0,iPad,119,113,119,19261,0,119,0,0,1,0,1
1/30/2013 0:00,Acme,1,iPhone,16,14,10,1126,1,11,34,46,0.625,0.0625,0.6875
1/30/2013 0:00,Acme,0,Linux,41,27,5,737,7,11,152,260,0.12195122,0.170731707,0.268292683
1/30/2013 0:00,Pinnacle,0,iPhone,11,9,0,65,3,2,14,20,0,0.272727273,0.181818182
1/30/2013 0:00,Pinnacle,,iPhone,385,329,0,,189,7,410,599,0,0.490909091,0.018181818
1/30/2013 0:00,Pinnacle,,iPad,400,321,0,,180,12,488,825,0,0.45,0.03
1/30/2013 0:00,Pinnacle,,BlackBerry,4,2,0,,2,0,4,4,0,0.5,0
1/30/2013 0:00,Pinnacle,0,Windows,86,66,11,3989,20,24,214,391,0.127906977,0.23255814,0.279069767
1/30/2013 0:00,Botly,1,Android,6,6,6,612,0,6,6,10,1,0,1
1/30/2013 0:00,Sortly,1,iPad,0,0,0,,0,0,0,0, , , 
1/30/2013 0:00,Acme,0,Macintosh,6514,4192,943,156454,2053,1553,20054,39423,0.144765121,0.315167332,0.238409579
1/30/2013 0:00,Acme,,Android,4152,3617,0,,1508,92,4443,11006,0,0.363198459,0.022157996
1/30/2013 0:00,Sortly,1,Other,23,19,11,980,3,15,51,64,0.47826087,0.130434783,0.652173913
1/30/2013 0:00,Sortly,0,Macintosh,1,0,0,20,0,0,1,3,0,0,0
1/30/2013 0:00,Acme,1,Windows,880,517,517,57667,132,596,3256,6095,0.5875,0.15,0.677272727
1/30/2013 0:00,Acme,0,SymbianOS,0,0,0,,0,0,0,0, , , 
1/30/2013 0:00,Pinnacle,,,0,0,0,,0,0,0,0, , , 
1/30/2013 0:00,Sortly,,Android,390,314,0,,186,18,666,1132,0,0.476923077,0.046153846
1/30/2013 0:00,Pinnacle,1,Android,0,0,0,58,0,0,1,0, , , 
1/30/2013 0:00,Sortly,,iPad,3,2,0,,2,0,5,1,0,0.666666667,0
1/30/2013 0:00,Acme,,iPad,12422,9959,0,,4373,570,21272,42156,0,0.352036709,0.045886331
1/30/2013 0:00,Tabular,,iPad,2451,2037,0,,355,291,3,2,0,0.144838841,0.11872705
1/30/2013 0:00,Sortly,0,iPad,1,0,0,28,1,0,1,1,0,1,0
1/30/2013 0:00,Acme,1,Other,7,4,3,408,1,4,22,42,0.428571429,0.142857143,0.571428571
1/30/2013 0:00,Sortly,,Linux,0,0,0,,0,0,0,0, , , 
1/30/2013 0:00,Sortly,1,iPhone,27,20,10,857,9,12,29,36,0.37037037,0.333333333,0.444444444
1/30/2013 0:00,Acme,0,Windows,10144,6907,1780,257576,1590,3081,35376,72495,0.175473186,0.156742902,0.303726341
1/30/2013 0:00,Botly,0,Android,22,20,22,2522,0,22,2,1,1,0,1
1/30/2013 0:00,Acme,,BlackBerry,103,87,0,,48,2,103,195,0,0.466019417,0.019417476
1/30/2013 0:00,Pinnacle,0,iPad,25,18,4,1171,6,7,62,106,0.16,0.24,0.28
1/30/2013 0:00,Acme,1,Android,17,11,10,1016,2,12,81,159,0.588235294,0.117647059,0.705882353
1/30/2013 0:00,Pinnacle,,Linux,10,9,0,,7,0,17,10,0,0.7,0
1/30/2013 0:00,Widgetry,,iPhone,4014,3119,0,,46,349,23199,39115,0,0.01145989,0.08694569
1/30/2013 0:00,Pinnacle,0,Android,2,1,0,,0,0,4,8,0,0,0
1/30/2013 0:00,Botly,,Android,901,736,0,,399,77,757,1813,0,0.442841287,0.085460599
1/30/2013 0:00,Widgetry,1,iPhone,12,11,12,1426,0,12,157,170,1,0,1
1/30/2013 0:00,Acme,,,53,52,0,,53,0,21,13,0,1,0
1/30/2013 0:00,Sortly,1,Android,9,6,2,192,3,4,8,12,0.222222222,0.333333333,0.444444444
1/30/2013 0:00,Acme,1,Linux,4,2,2,205,1,3,17,33,0.5,0.25,0.75
1/30/2013 0:00,Acme,0,iPhone,408,332,43,5384,69,94,681,906,0.105392157,0.169117647,0.230392157
1/30/2013 0:00,Acme,,Windows,60339,48553,0,,25581,2305,103625,256523,0,0.423954656,0.038200832
1/30/2013 0:00,Pinnacle,,Windows,1257,1034,0,,578,27,1503,2735,0,0.45982498,0.021479714
1/30/2013 0:00,Acme,0,iPad,1794,1269,330,49269,319,602,6692,11001,0.183946488,0.177814939,0.335562988
1/30/2013 0:00,Sortly,0,Windows,2,1,0,39,0,1,2,3,0,0,0.5
1/30/2013 0:00,Pinnacle,1,Macintosh,6,3,3,798,1,4,30,53,0.5,0.166666667,0.666666667
1/30/2013 0:00,Sortly,0,iPhone,311,252,27,3429,90,66,385,405,0.08681672,0.289389068,0.21221865
1/30/2013 0:00,Acme,,Other,4938,4271,0,,4117,15,4917,8635,0,0.833738356,0.003037667
1/30/2013 0:00,Pinnacle,,Macintosh,713,542,0,,331,22,906,1598,0,0.464235624,0.03085554
1/30/2013 0:00,Pinnacle,0,Macintosh,69,55,6,1974,21,14,160,288,0.086956522,0.304347826,0.202898551
1/30/2013 0:00,Acme,1,Macintosh,328,191,191,23139,51,216,1265,2384,0.582317073,0.155487805,0.658536585
1/30/2013 0:00,Pinnacle,,Android,88,69,0,,50,1,86,140,0,0.568181818,0.011363636
1/31/2013 0:00,Acme,0,SymbianOS,0,0,0,,0,0,0,2, , , 
1/31/2013 0:00,Acme,1,BlackBerry,1,0,1,38,0,1,1,1,1,0,1
1/31/2013 0:00,Acme,,Other,5236,4583,0,,4470,16,4490,8449,0,0.853705118,0.003055768
1/31/2013 0:00,Acme,0,Linux,44,31,6,795,7,12,147,279,0.136363636,0.159090909,0.272727273
1/31/2013 0:00,Acme,1,Windows,873,513,516,56843,132,585,3244,6038,0.591065292,0.151202749,0.670103093
1/31/2013 0:00,Sortly,0,Windows,1,0,0,21,0,0,1,1,0,0,0
1/31/2013 0:00,Pinnacle,,BlackBerry,5,3,0,,2,0,3,8,0,0.4,0
1/31/2013 0:00,Pinnacle,1,Android,0,0,0,5,0,0,0,0, , , 
1/31/2013 0:00,Pinnacle,1,Other,0,0,0,29,0,0,0,0, , , 
1/31/2013 0:00,Tabular,1,iPad,11,10,11,1421,0,11,0,0,1,0,1
1/31/2013 0:00,Pinnacle,0,iPhone,11,8,1,200,2,3,16,24,0.090909091,0.181818182,0.272727273
1/31/2013 0:00,Acme,1,iPad,126,75,73,8612,18,83,440,689,0.579365079,0.142857143,0.658730159
1/31/2013 0:00,Sortly,,Other,3290,2806,0,,2077,108,4083,6150,0,0.631306991,0.032826748
1/31/2013 0:00,Pinnacle,,Other,109,77,0,,84,0,34,174,0,0.770642202,0
1/31/2013 0:00,Sortly,0,iPhone,301,248,24,2570,92,65,360,425,0.079734219,0.305647841,0.215946844
1/31/2013 0:00,Acme,,iPad,12564,9973,0,,4427,585,21622,42429,0,0.352355938,0.046561605
1/31/2013 0:00,Pinnacle,,Linux,9,8,0,,7,0,6,11,0,0.777777778,0
1/31/2013 0:00,Tabular,,iPad,2230,1859,0,,307,264,1,4,0,0.137668161,0.11838565
1/31/2013 0:00,Acme,1,Other,7,3,3,323,1,4,18,34,0.428571429,0.142857143,0.571428571
1/31/2013 0:00,Sortly,,iPhone,2524,2187,0,,1155,170,3373,4868,0,0.457606973,0.067353407
1/31/2013 0:00,Sortly,,Linux,0,0,0,,0,0,0,0, , , 
1/31/2013 0:00,Botly,0,Android,23,22,23,2560,0,23,5,3,1,0,1
1/31/2013 0:00,Pinnacle,0,Windows,73,58,8,2563,17,19,195,381,0.109589041,0.232876712,0.260273973
1/31/2013 0:00,Sortly,1,iPhone,31,22,10,971,10,14,47,46,0.322580645,0.322580645,0.451612903
1/31/2013 0:00,Acme,,Android,4352,3759,0,,1621,111,4560,11129,0,0.372472426,0.025505515
1/31/2013 0:00,Sortly,1,Other,22,18,10,1054,3,13,57,80,0.454545455,0.136363636,0.590909091
1/31/2013 0:00,Acme,0,Other,49,35,6,668,9,12,172,336,0.12244898,0.183673469,0.244897959
1/31/2013 0:00,Sortly,,iPad,3,2,0,,2,0,3,1,0,0.666666667,0
1/31/2013 0:00,Pinnacle,,iPhone,266,225,0,,140,4,262,332,0,0.526315789,0.015037594
1/31/2013 0:00,Widgetry,0,iPhone,125,121,125,16840,0,125,1413,1375,1,0,1
1/31/2013 0:00,Pinnacle,1,Linux,0,0,0,,0,0,1,0, , , 
1/31/2013 0:00,Sortly,,Android,420,332,0,,204,23,693,1197,0,0.485714286,0.054761905
1/31/2013 0:00,Pinnacle,,Android,84,65,0,,49,2,86,161,0,0.583333333,0.023809524
1/31/2013 0:00,Acme,,BlackBerry,123,104,0,,61,2,105,181,0,0.495934959,0.016260163
1/31/2013 0:00,Sortly,1,Android,11,8,2,261,3,5,11,16,0.181818182,0.272727273,0.454545455
1/31/2013 0:00,Acme,,,43,42,0,,43,0,15,9,0,1,0
1/31/2013 0:00,Acme,0,Macintosh,6302,4145,868,137855,1949,1443,18900,37084,0.137734053,0.309266899,0.228974929
1/31/2013 0:00,Widgetry,,iPhone,3734,2877,0,,45,343,21147,35982,0,0.012051419,0.091858597
1/31/2013 0:00,Sortly,0,Android,62,48,3,408,20,16,90,139,0.048387097,0.322580645,0.258064516
1/31/2013 0:00,Sortly,,Macintosh,1,0,0,,1,0,0,0,0,1,0
1/31/2013 0:00,Pinnacle,0,iPad,21,17,2,727,4,6,93,157,0.095238095,0.19047619,0.285714286
1/31/2013 0:00,Botly,,Android,871,708,0,,375,81,710,1517,0,0.43053961,0.092996556
1/31/2013 0:00,Pinnacle,0,Android,2,1,0,,1,0,3,13,0,0.5,0
1/31/2013 0:00,Pinnacle,,Windows,994,818,0,,439,26,1247,2258,0,0.441649899,0.026156942
1/31/2013 0:00,Acme,0,iPhone,535,430,45,5571,113,95,779,1094,0.08411215,0.211214953,0.177570093
1/31/2013 0:00,Acme,1,Linux,4,1,2,208,1,2,10,13,0.5,0.25,0.5
1/31/2013 0:00,Pinnacle,0,Other,0,0,0,,0,0,0,0, , , 
1/31/2013 0:00,Sortly,1,iPad,0,0,0,6,0,0,0,0, , , 
1/31/2013 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0, , , 
1/31/2013 0:00,Acme,1,Android,18,13,12,1043,2,13,58,120,0.666666667,0.111111111,0.722222222
1/31/2013 0:00,Acme,,Windows,60159,48407,0,,25186,2319,100495,250348,0,0.418657225,0.038547848
1/31/2013 0:00,Acme,1,Macintosh,306,175,175,21507,51,197,1207,2274,0.571895425,0.166666667,0.64379085
1/31/2013 0:00,Pinnacle,1,iPhone,2,1,1,163,1,1,3,3,0.5,0.5,0.5
1/31/2013 0:00,Sortly,1,Windows,0,0,0,,0,0,0,0, , , 
1/31/2013 0:00,Acme,0,Android,269,197,22,2712,52,59,676,1407,0.081784387,0.19330855,0.219330855
1/31/2013 0:00,Acme,,Macintosh,22433,16295,0,,10845,992,37154,86447,0,0.483439576,0.044220568
1/31/2013 0:00,Acme,,SymbianOS,3,2,0,,1,0,1,5,0,0.333333333,0
1/31/2013 0:00,Sortly,,Windows,0,0,0,,0,0,0,0, , , 
1/31/2013 0:00,Acme,,iPhone,5918,5544,0,,2439,147,4655,7690,0,0.412132477,0.024839473
1/31/2013 0:00,Widgetry,1,iPhone,13,12,13,1496,0,13,109,143,1,0,1
1/31/2013 0:00,Tabular,0,iPad,112,106,112,17495,0,112,0,0,1,0,1
1/31/2013 0:00,Botly,1,Android,7,6,7,802,0,7,4,2,1,0,1
1/31/2013 0:00,Acme,0,BlackBerry,9,7,0,41,2,1,9,23,0,0.222222222,0.111111111
1/31/2013 0:00,Sortly,0,Other,146,123,30,3591,37,55,399,508,0.205479452,0.253424658,0.376712329
1/31/2013 0:00,Pinnacle,1,Macintosh,4,2,2,360,1,2,16,25,0.5,0.25,0.5
1/31/2013 0:00,Sortly,0,Macintosh,0,0,0,8,0,0,0,1, , , 
1/31/2013 0:00,Pinnacle,,Macintosh,548,422,0,,272,15,630,1150,0,0.496350365,0.027372263
1/31/2013 0:00,Pinnacle,0,Macintosh,59,45,5,2605,19,13,125,220,0.084745763,0.322033898,0.220338983
1/31/2013 0:00,Sortly,0,iPad,1,0,0,14,0,0,0,0,0,0,0
1/31/2013 0:00,Acme,,Linux,1038,960,0,,847,11,1064,1661,0,0.815992293,0.010597303
1/31/2013 0:00,Pinnacle,1,iPad,2,1,1,281,0,1,7,9,0.5,0,0.5
1/31/2013 0:00,Pinnacle,,iPad,314,255,0,,134,8,369,620,0,0.426751592,0.025477707
1/31/2013 0:00,Pinnacle,1,Windows,5,3,2,366,1,3,8,19,0.4,0.2,0.6
1/31/2013 0:00,Acme,1,iPhone,21,17,13,1343,2,14,61,71,0.619047619,0.095238095,0.666666667
1/31/2013 0:00,Acme,0,Windows,10628,7420,1755,251713,1689,3033,35938,74521,0.165129846,0.158919834,0.285378246
1/31/2013 0:00,Acme,0,iPad,1901,1372,309,47552,350,579,6689,10675,0.162546028,0.184113624,0.304576539
2/1/2013 0:00,Sortly,0,iPad,0,0,0,,0,0,1,1, , , 
2/1/2013 0:00,Acme,,Linux,963,890,0,,783,9,1018,1494,0,0.813084112,0.009345794
2/1/2013 0:00,Sortly,0,iPhone,256,211,24,2846,76,60,330,397,0.09375,0.296875,0.234375
2/1/2013 0:00,Sortly,,Android,387,304,0,,182,19,657,1159,0,0.470284238,0.049095607
2/1/2013 0:00,Acme,1,Android,16,13,11,1088,1,12,51,93,0.6875,0.0625,0.75
2/1/2013 0:00,Acme,0,Android,208,160,20,2343,45,50,531,1116,0.096153846,0.216346154,0.240384615
2/1/2013 0:00,Botly,1,Android,7,6,7,720,0,7,7,5,1,0,1
2/1/2013 0:00,Pinnacle,0,iPhone,7,6,1,181,2,2,12,13,0.142857143,0.285714286,0.285714286
2/1/2013 0:00,Pinnacle,1,Other,0,0,0,,0,0,0,0, , , 
